Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Fraudulent
1487.23,4,13.0,2,4,1,55,7,4,0
3972.25,0,23.0,2,7,1,109,7,3,0
303.11,2,8.0,0,0,1,13,6,1,0
2524.1000000000004,2,0.0,0,5,4,12,3,1,0
1748.75,0,0.0,0,5,2,19,11,2,0
154.86,3,19.0,0,0,4,19,11,0,0
3280.72,1,15.0,2,6,4,85,4,1,0
4716.1,0,6.0,0,0,1,110,5,3,0
58.71,4,19.0,1,1,1,27,12,0,0
1355.83,3,11.0,0,4,1,106,8,4,1
3519.51,2,15.0,0,0,2,25,8,0,0
4356.91,1,6.0,1,4,0,12,10,1,0
957.94,4,19.0,0,5,1,6,11,3,0
358.23,4,12.0,0,0,1,46,12,3,0
48.16,4,9.0,0,3,2,66,7,2,1
1079.96,0,5.0,0,3,2,104,12,0,0
361.23,2,17.0,1,3,1,73,7,0,0
1800.11,3,8.0,2,7,4,20,7,0,0
2524.1000000000004,1,7.0,1,5,3,34,1,1,0
2402.22,4,7.0,2,4,3,50,14,3,0
715.93,0,3.0,0,0,3,19,4,1,0
2322.62,0,14.0,2,6,4,27,4,4,0
50.21,1,20.0,0,2,4,49,11,1,0
1200.91,3,14.0,0,4,3,47,11,3,1
1848.58,0,18.0,2,1,3,31,12,1,0
596.17,0,13.0,0,0,4,52,4,0,0
4070.95,2,11.0,1,3,3,17,2,4,0
1010.06,2,4.0,0,1,2,66,13,0,0
3775.67,3,2.0,1,2,1,39,6,4,0
2372.1,1,6.0,2,6,2,47,7,0,0
2401.32,4,9.0,1,5,3,11,14,1,1
3227.75,0,1.0,2,0,1,57,7,1,0
226.17,4,10.0,0,2,1,73,7,0,0
398.4,4,12.0,2,6,1,31,10,3,0
1637.58,4,12.0,1,1,3,52,6,0,0
2087.03,3,20.0,2,3,0,21,10,0,1
2524.1000000000004,1,2.0,2,6,0,53,7,0,0
3386.05,1,21.0,0,2,4,22,11,4,0
8.52,2,9.0,2,1,2,110,13,4,0
4795.73,4,22.0,0,0,0,70,14,3,0
876.56,4,17.0,0,1,3,91,5,4,0
1246.92,0,11.0,0,2,2,27,9,2,0
4528.61,3,12.0,0,5,3,7,1,1,0
32.43,4,3.0,2,2,1,92,7,4,0
4956.57,3,5.0,3,7,2,90,11,0,0
49997.8,2,16.0,0,7,0,10,7,0,0
607.12,3,21.0,2,0,4,51,9,0,0
1204.33,1,8.0,1,3,0,103,2,1,0
2196.41,3,0.0,0,7,2,48,8,3,0
2594.67,4,23.0,0,7,1,33,13,3,0
528.07,4,12.0,1,7,0,76,11,4,0
373.0,4,12.0,1,3,0,6,5,4,0
164.14,4,3.0,0,2,2,87,12,4,0
1287.47,3,4.0,0,2,4,81,9,3,0
4608.06,4,2.0,0,0,2,77,8,1,0
1952.26,1,22.0,0,1,0,106,9,4,0
3821.22,0,23.0,2,7,4,9,13,4,0
954.99,4,13.0,0,5,2,1,11,0,1
328.07,2,19.0,0,0,4,52,13,4,0
2524.1000000000004,0,0.0,0,7,0,20,4,1,0
4111.35,3,14.0,1,6,1,104,14,3,0
4492.81,1,15.0,1,0,0,13,9,1,0
2733.29,1,18.0,3,4,2,54,9,3,0
1473.69,2,3.0,2,6,2,95,4,4,0
552.01,4,21.0,2,7,2,85,14,3,0
3340.78,2,12.0,2,3,1,10,5,0,0
1405.78,4,14.0,1,7,3,7,7,0,0
4220.59,4,1.0,2,0,3,35,5,3,0
3027.58,1,12.0,1,4,0,25,11,4,0
4295.1,1,7.0,0,5,1,69,12,3,1
2835.43,4,4.0,0,6,2,24,7,1,0
3859.85,1,2.0,0,5,3,44,5,3,0
1475.05,1,8.0,2,7,3,109,7,3,0
2517.78,1,14.0,1,6,0,43,3,4,0
101.93,4,7.0,2,7,2,106,8,0,0
3041.12,4,2.0,2,0,3,5,1,3,0
2671.03,0,2.0,1,1,2,95,14,4,0
3777.64,1,2.0,0,3,1,104,14,3,0
3646.14,4,0.0,1,5,3,15,11,3,0
3139.95,1,18.0,0,0,0,88,6,4,1
288.14,0,15.0,2,5,3,50,2,1,0
4515.53,0,10.0,0,4,0,35,2,3,0
95.01,3,14.0,0,1,3,46,5,4,0
4017.32,4,7.0,0,4,1,64,1,2,0
2399.34,0,3.0,0,6,0,17,10,1,0
4090.88,4,2.0,1,3,3,106,8,4,0
2328.02,4,21.0,2,0,2,18,11,4,0
2524.1000000000004,1,10.0,0,0,0,71,1,0,0
1819.51,4,23.0,1,1,4,106,13,1,0
3719.68,1,22.0,0,2,1,56,5,1,0
1274.61,1,12.0,1,0,1,119,8,0,0
3598.18,1,9.0,1,0,1,21,13,1,0
970.95,2,17.0,0,7,2,89,12,0,0
2524.1000000000004,4,17.0,0,2,4,8,14,4,0
1471.89,0,11.0,3,7,4,103,13,1,1
1396.77,4,3.0,0,1,1,97,6,1,0
4058.41,3,2.0,0,2,3,59,2,3,0
4069.39,4,12.0,0,6,2,35,5,3,0
3458.55,2,8.0,1,6,2,113,9,1,0
4619.92,3,10.0,0,5,3,39,10,1,0
785.19,3,5.0,2,3,2,41,5,0,0
1350.26,1,11.0,1,2,0,84,1,0,0
1473.6,0,22.0,2,1,0,101,3,3,0
1529.91,3,14.0,0,5,3,100,10,4,0
49997.8,2,15.0,2,4,4,107,7,1,0
3486.56,0,18.0,0,5,1,43,9,1,1
1357.44,4,12.0,2,2,3,30,3,1,1
1433.18,2,20.0,0,3,0,58,8,4,0
2854.22,0,3.0,1,0,3,9,13,4,0
970.83,2,13.0,1,2,1,85,7,4,0
1827.61,3,5.0,1,3,2,59,1,3,0
294.41,1,7.0,2,6,2,72,14,1,0
4762.97,1,0.0,3,4,0,112,4,0,0
1589.95,0,19.0,2,4,3,93,9,0,0
4250.96,1,7.0,2,3,4,112,2,4,0
2652.08,3,5.0,0,5,1,34,7,0,0
1144.92,2,5.0,2,0,2,4,10,1,0
971.17,1,8.0,1,2,4,13,9,3,0
3476.33,3,16.0,0,6,0,56,13,4,0
4824.52,2,19.0,0,1,2,68,3,0,0
919.43,3,20.0,2,0,2,87,7,1,0
581.53,0,16.0,0,5,0,19,6,1,0
1938.56,2,20.0,2,3,1,62,2,1,0
1972.08,2,3.0,1,5,4,88,12,0,0
4032.23,3,1.0,2,5,0,101,8,1,0
2347.1,1,4.0,2,0,4,13,13,4,0
2524.1000000000004,0,19.0,0,4,0,31,10,4,0
4603.74,1,0.0,2,7,3,44,1,1,0
1869.07,4,8.0,0,5,4,18,10,0,0
3344.32,0,3.0,0,6,0,77,6,1,0
3339.1,0,3.0,1,3,3,58,13,2,0
286.43,3,12.0,0,3,1,76,7,3,0
23.01,3,6.0,2,0,2,95,9,4,0
444.74,0,12.0,1,5,0,72,2,0,0
4782.87,0,23.0,0,4,1,83,4,1,0
3970.99,2,14.0,1,2,3,39,2,4,0
664.4,1,16.0,0,0,1,99,1,0,0
3076.27,3,12.0,0,5,3,23,6,1,0
3061.81,2,1.0,0,1,4,111,3,3,0
2524.1000000000004,4,8.0,2,1,4,61,7,3,0
2148.18,0,17.0,2,2,3,78,7,3,0
3560.32,3,4.0,1,4,3,16,1,0,0
938.03,0,6.0,2,0,3,6,7,3,0
4255.26,2,0.0,2,4,1,63,7,1,0
3303.22,0,2.0,2,4,3,58,8,1,0
39.59,0,19.0,2,5,3,15,12,4,0
4275.3,2,2.0,1,4,4,83,7,1,0
101.9,1,5.0,0,0,4,18,10,3,0
4440.2,2,0.0,0,0,0,100,11,4,0
1671.93,0,12.0,0,6,1,24,14,0,0
3494.76,1,8.0,0,0,2,58,9,3,0
3938.22,2,4.0,0,0,4,116,10,1,0
1409.94,2,6.0,2,3,1,105,7,3,0
1785.4,3,16.0,2,0,1,112,6,1,0
2550.16,2,14.0,1,4,1,25,12,0,0
49997.8,0,6.0,0,3,4,97,1,1,0
1463.75,3,1.0,1,3,1,63,8,1,0
4962.01,1,17.0,1,2,3,110,10,1,0
3686.34,3,0.0,0,0,2,59,12,1,0
1374.39,4,1.0,0,7,2,114,10,1,1
3203.96,1,6.0,2,4,2,71,12,0,0
2179.68,4,7.0,0,2,2,9,11,0,0
4302.34,0,16.0,0,0,2,40,6,1,0
1648.11,1,4.0,1,0,4,54,9,0,0
943.33,1,4.0,0,5,2,16,4,4,0
235.45,3,4.0,0,3,0,57,11,3,0
2524.1000000000004,4,6.0,0,1,2,97,10,0,0
1799.31,4,22.0,1,5,3,49,8,4,0
1106.49,3,7.0,2,2,2,46,6,1,0
2461.38,3,16.0,0,3,0,71,1,0,0
1461.74,3,16.0,2,6,3,6,1,3,0
1168.34,3,21.0,2,0,2,117,12,4,0
3083.84,2,12.0,1,1,2,63,11,3,0
378.87,3,4.0,1,7,1,34,14,4,0
2547.42,3,15.0,2,4,4,36,14,1,0
1940.22,3,22.0,1,1,3,21,6,0,0
2664.98,2,6.0,2,6,3,36,1,3,0
1605.6,0,15.0,0,1,3,118,7,3,0
2853.75,0,13.0,1,3,2,112,14,1,0
413.68,3,1.0,0,5,0,62,14,3,0
1883.91,1,9.0,0,6,1,3,8,2,0
1191.31,2,10.0,1,3,0,116,2,3,0
2193.26,3,6.0,0,7,2,94,10,0,0
1994.69,2,4.0,2,0,4,49,10,4,0
3157.76,2,10.0,2,4,2,25,6,4,0
3145.64,0,1.0,0,2,4,34,14,4,0
2069.76,4,16.0,2,4,4,40,8,3,0
912.21,4,0.0,0,6,4,112,8,4,0
2911.66,4,15.0,0,7,1,92,8,1,0
4832.74,3,0.0,1,1,4,64,6,3,0
931.29,4,17.0,0,3,1,30,11,1,0
349.95,3,1.0,2,7,4,21,2,0,0
1326.48,1,15.0,1,0,0,104,5,4,0
2067.54,0,22.0,2,5,1,73,8,3,0
1534.41,1,23.0,2,4,1,102,5,1,0
4174.37,3,0.0,2,0,0,57,11,4,0
2467.67,1,10.0,2,4,4,41,14,1,0
2524.1000000000004,4,8.0,3,0,2,13,14,4,0
4751.24,1,17.0,1,5,4,37,10,2,0
629.69,2,1.0,1,6,0,81,13,0,0
618.94,2,3.0,2,2,0,6,6,3,1
1230.2,0,22.0,1,0,2,99,1,0,0
388.48,1,14.0,2,2,2,65,11,0,1
2524.1000000000004,3,18.0,2,3,2,27,13,0,0
1567.49,0,10.0,2,4,0,44,13,2,0
3650.54,4,6.0,1,6,0,70,10,3,0
3814.87,4,4.0,2,7,4,4,4,3,0
1191.41,2,20.0,0,1,4,59,10,4,0
2594.23,0,17.0,2,0,0,88,7,3,1
2600.36,4,20.0,0,3,0,38,10,0,0
4357.47,1,14.0,2,4,2,7,11,4,0
133.03,0,17.0,2,7,4,107,2,3,0
1587.42,1,12.0,1,0,3,100,1,1,0
4413.03,1,11.0,1,7,4,89,3,0,0
1187.83,1,7.0,0,4,0,88,13,4,0
688.72,0,12.0,2,7,1,43,12,3,0
2882.81,0,15.0,1,7,0,75,9,0,1
2524.1000000000004,2,2.0,2,5,4,58,4,1,0
2339.14,0,2.0,2,0,4,71,1,4,0
4100.96,3,17.0,3,1,0,110,8,0,1
2605.88,0,10.0,1,2,2,114,6,4,0
2581.87,2,3.0,0,3,3,77,7,0,1
1394.52,0,9.0,2,6,2,39,9,4,0
3965.36,3,2.0,2,7,1,45,13,4,0
3700.37,0,7.0,2,1,0,37,12,0,0
1174.43,2,1.0,0,5,2,62,4,4,0
1603.42,3,16.0,0,2,2,104,6,0,0
3944.2,2,0.0,0,4,3,29,7,0,0
1791.8,4,14.0,2,5,1,15,5,0,0
2020.78,1,9.0,2,0,4,34,8,0,0
2524.1000000000004,2,16.0,0,3,3,18,10,3,0
812.35,4,2.0,1,0,0,75,12,1,0
1707.78,0,23.0,3,5,0,75,6,4,0
4015.66,3,11.0,0,0,3,110,1,0,0
2457.92,2,16.0,2,4,0,118,6,4,0
2293.8,3,1.0,0,4,0,4,6,4,0
785.97,4,7.0,1,4,4,42,9,1,0
891.96,2,3.0,0,0,3,23,9,1,0
219.54,0,18.0,0,7,4,54,2,4,0
74.71,0,14.0,2,6,1,33,10,4,0
2524.1000000000004,0,11.0,1,6,3,24,10,1,0
2049.12,1,15.0,2,3,2,109,14,1,0
1380.51,0,2.0,3,6,3,63,1,3,0
4950.28,1,14.0,0,2,0,42,13,3,0
1992.99,2,22.0,1,4,4,81,10,0,0
3945.29,2,13.0,0,2,4,55,6,1,0
1056.68,4,17.0,2,3,2,65,7,3,0
1238.97,4,12.0,0,1,3,60,7,3,0
2844.11,3,23.0,0,6,0,8,11,4,0
25.12,2,10.0,1,1,0,67,6,1,0
92.04,3,22.0,2,0,2,66,7,4,0
715.38,4,17.0,1,5,0,114,1,4,0
1119.49,3,17.0,2,1,1,24,10,4,1
2641.61,4,3.0,2,0,4,112,6,4,0
3432.72,1,11.0,2,4,2,85,7,0,0
1562.83,4,12.0,2,7,2,42,10,0,0
1199.16,2,19.0,2,6,0,84,1,0,0
4114.94,2,21.0,1,2,4,37,5,4,0
818.07,1,18.0,0,1,4,75,2,3,0
3393.24,1,19.0,1,3,4,41,5,1,0
4657.0,4,12.0,1,4,2,28,4,0,0
1164.89,2,17.0,1,7,1,56,2,0,0
439.39,4,17.0,1,5,2,105,12,3,0
4898.9,4,16.0,2,3,1,70,13,4,0
2524.1000000000004,1,8.0,1,0,3,62,14,3,0
2524.1000000000004,4,14.0,1,2,2,28,13,0,0
2421.44,4,20.0,0,4,4,5,14,1,0
1159.13,1,20.0,1,4,0,21,14,1,0
4964.4,1,4.0,1,2,3,36,6,4,0
219.61,0,22.0,1,6,1,83,3,0,0
2260.11,4,1.0,0,6,4,9,13,3,0
2743.99,0,8.0,0,1,0,11,8,3,1
2337.42,1,2.0,2,4,0,52,13,2,0
2605.01,2,19.0,3,7,2,28,4,1,0
4937.96,0,0.0,0,6,0,29,9,1,0
4385.12,3,16.0,2,2,1,67,9,3,0
1545.68,3,20.0,2,6,1,64,5,2,0
2759.63,0,0.0,1,6,0,8,7,1,0
6.55,3,4.0,2,2,0,90,4,0,0
2050.8,2,13.0,1,0,1,17,1,0,0
49997.8,4,0.0,1,4,4,113,6,0,0
3558.25,2,19.0,1,5,3,99,5,4,0
1109.34,3,11.0,0,0,0,93,7,1,0
3745.73,4,7.0,2,2,0,104,3,4,0
2524.1000000000004,3,4.0,0,6,2,65,12,4,0
4629.51,0,6.0,0,4,2,47,5,4,0
2229.86,2,21.0,1,0,0,34,8,3,0
4198.39,4,8.0,0,5,1,70,3,1,0
3142.69,1,5.0,0,3,4,55,8,0,0
4887.1,2,3.0,1,7,3,60,12,3,0
3714.9,1,2.0,1,6,0,62,13,1,0
3639.88,0,12.0,0,2,3,91,3,4,0
1328.01,3,8.0,1,1,1,41,8,4,0
2526.77,0,5.0,2,4,2,86,12,4,0
2524.1000000000004,1,18.0,1,7,2,20,13,0,0
101.37,4,18.0,0,3,2,101,4,0,0
3554.37,0,21.0,0,1,4,57,13,4,1
1183.0,3,17.0,2,0,1,96,11,4,0
1989.63,4,2.0,1,2,2,98,2,3,0
1426.77,4,20.0,3,4,0,60,4,3,0
1002.18,3,16.0,0,5,3,22,1,4,0
340.26,4,23.0,2,3,3,106,11,2,0
1692.76,2,12.0,2,6,4,37,12,4,0
413.32,4,1.0,0,7,0,67,8,3,0
2703.89,1,21.0,0,0,1,26,1,4,0
103.02,2,16.0,0,3,0,16,10,1,0
4700.4,0,9.0,0,3,1,52,5,1,0
4832.54,4,16.0,2,7,3,102,8,3,0
1526.75,3,15.0,2,0,4,23,2,4,0
1304.67,2,4.0,0,0,4,112,7,0,0
526.5,4,10.0,2,0,1,16,2,4,0
4525.07,1,22.0,0,0,2,7,13,3,0
2936.39,4,10.0,0,7,1,62,10,4,0
3052.57,4,9.0,0,2,1,105,10,1,0
4479.8,2,12.0,0,0,1,14,4,4,0
4554.38,1,2.0,1,1,2,30,12,0,0
49997.8,4,11.0,3,0,4,72,9,1,0
3868.34,2,13.0,1,3,4,73,9,3,0
4386.82,3,1.0,1,2,2,36,7,3,0
4380.47,4,18.0,0,4,4,119,9,3,0
1846.38,0,12.0,2,2,0,37,13,0,0
4867.09,3,1.0,1,0,1,44,10,1,0
3547.12,4,0.0,2,6,0,44,10,0,0
1854.2,3,15.0,2,0,4,119,8,1,0
2213.04,0,2.0,1,7,2,64,9,1,0
3437.22,3,4.0,2,7,0,59,4,3,1
1808.69,4,6.0,1,2,3,9,7,3,0
49997.8,0,19.0,2,2,0,27,13,1,0
744.58,1,7.0,0,4,4,94,5,0,0
4538.43,2,0.0,1,1,3,103,7,4,0
1509.48,2,1.0,0,7,1,103,11,4,0
767.8,4,17.0,2,1,1,100,11,4,0
4290.83,2,6.0,0,1,2,45,6,3,0
1201.12,2,16.0,1,4,0,63,8,4,0
2524.1000000000004,4,11.0,0,7,1,16,12,3,0
1484.84,4,9.0,0,0,4,89,11,3,0
4669.65,3,7.0,0,7,0,112,3,0,0
1099.29,2,8.0,0,6,3,81,8,1,0
352.9,3,21.0,0,0,2,16,8,4,0
4682.97,2,18.0,2,7,1,29,8,0,0
832.3,2,23.0,1,1,0,25,10,4,0
4720.94,1,18.0,1,7,3,78,2,1,0
4120.77,2,12.0,1,1,4,66,6,4,1
414.22,4,4.0,2,7,4,43,9,3,0
2228.45,2,9.0,3,3,4,103,4,1,0
371.63,0,19.0,2,5,2,87,5,4,0
1652.28,1,6.0,1,7,4,73,3,4,0
1760.76,3,17.0,0,1,1,93,10,0,0
3000.17,2,5.0,2,7,3,58,12,4,0
4879.6,2,16.0,0,6,1,85,7,3,0
852.97,3,6.0,1,5,0,25,4,3,0
1649.11,1,23.0,0,4,1,40,10,4,0
2524.1000000000004,3,7.0,2,3,1,30,2,1,0
861.25,2,12.0,0,1,4,90,14,1,1
3554.99,3,19.0,0,2,3,67,7,4,0
2021.28,3,9.0,2,4,3,87,7,0,0
4748.11,2,14.0,2,0,3,87,2,0,0
2524.1000000000004,1,19.0,1,3,2,25,4,0,1
1818.59,4,10.0,2,6,2,81,10,4,0
3598.77,1,2.0,2,1,0,97,2,3,0
4194.58,4,0.0,0,0,3,23,1,0,0
4003.4,2,8.0,1,4,1,80,10,0,0
1317.51,2,22.0,2,1,2,5,6,3,0
2087.83,4,7.0,1,2,3,29,9,3,0
2263.63,2,15.0,2,6,1,51,5,4,0
1944.98,2,18.0,1,4,1,10,8,1,0
1557.76,4,19.0,2,2,2,94,14,4,0
3764.98,3,3.0,0,6,3,28,11,1,0
66.06,1,2.0,0,0,0,21,9,3,0
1471.25,1,6.0,0,7,2,108,2,1,0
712.38,0,13.0,0,5,0,1,6,3,0
648.2,2,23.0,2,1,3,39,6,1,0
1388.41,3,15.0,0,2,1,110,4,4,0
3811.95,3,2.0,1,5,0,64,3,0,0
4847.26,2,1.0,2,5,4,24,4,0,0
2575.52,1,0.0,1,7,0,107,9,4,0
1698.16,0,19.0,3,1,1,98,8,4,0
4146.71,0,9.0,2,4,4,27,11,0,0
340.18,0,4.0,1,2,4,37,12,3,0
470.37,4,5.0,0,0,0,14,5,3,0
1730.1,4,20.0,1,3,1,20,11,1,0
2244.8,2,2.0,2,5,3,118,2,2,0
3990.2,0,21.0,2,3,3,5,7,3,0
4626.69,3,23.0,1,2,1,69,2,3,0
2658.73,4,18.0,1,7,3,61,8,1,0
2480.75,4,4.0,2,2,1,103,11,1,1
1068.99,2,7.0,1,0,3,94,5,4,0
2258.65,4,23.0,1,6,4,8,7,4,0
4618.6,2,23.0,0,3,0,89,9,3,0
1967.53,3,14.0,0,3,4,10,6,4,1
1057.36,2,6.0,0,2,0,25,12,3,0
1689.79,0,19.0,1,7,3,97,4,4,0
2575.4,4,6.0,2,2,0,7,11,4,0
2994.93,1,4.0,2,0,4,93,1,4,1
2164.99,2,1.0,1,4,3,3,10,2,0
3793.89,3,4.0,1,3,3,98,8,0,0
2524.1000000000004,0,8.0,0,6,3,30,7,1,0
3326.92,2,8.0,1,5,1,106,1,3,0
4315.28,0,7.0,0,6,3,32,14,4,0
4329.11,3,5.0,0,7,0,96,13,2,0
1021.52,0,14.0,1,0,3,111,11,4,1
3118.61,3,18.0,2,0,2,108,4,4,0
3584.62,4,23.0,0,0,1,108,5,4,0
733.54,0,3.0,1,4,2,119,4,0,0
4214.64,1,5.0,1,6,2,116,11,1,0
906.45,1,4.0,2,0,0,109,10,4,1
3997.4,1,12.0,0,3,1,109,8,1,0
811.52,2,21.0,0,4,3,5,4,3,0
3710.18,4,17.0,1,4,0,29,7,0,0
745.0,4,0.0,0,0,2,31,5,0,0
1897.25,3,7.0,0,7,0,115,14,3,0
721.86,3,23.0,1,1,0,102,1,3,1
1357.22,2,1.0,0,3,1,32,2,4,0
4922.65,0,23.0,0,7,0,69,5,4,1
542.84,2,3.0,0,7,1,81,4,3,0
2035.29,1,20.0,2,7,3,44,6,1,0
3386.21,4,22.0,2,6,3,54,4,3,0
477.52,3,3.0,0,2,4,73,9,1,0
549.62,3,6.0,0,6,1,94,5,4,0
720.6,4,18.0,2,3,0,95,11,0,0
3226.71,1,4.0,2,0,4,98,14,4,0
4547.14,1,23.0,1,3,1,44,12,0,0
4130.82,1,16.0,1,2,3,39,11,4,0
4915.36,4,8.0,2,3,0,48,4,0,0
2892.8,2,10.0,1,1,1,24,11,4,0
2524.1000000000004,1,5.0,0,2,2,116,3,0,0
1528.15,2,23.0,2,7,0,16,14,1,0
2110.42,0,10.0,0,0,0,109,2,1,1
1983.23,3,22.0,1,1,1,117,5,4,0
241.55,2,3.0,2,0,1,80,10,4,0
4149.38,0,11.0,0,7,4,100,12,3,0
128.47,4,1.0,0,3,4,104,2,0,0
2524.1000000000004,0,10.0,0,0,0,7,3,2,0
2038.29,0,13.0,0,1,0,78,7,4,0
36.21,3,0.0,0,4,0,67,1,4,0
1453.28,0,8.0,2,0,2,30,3,0,0
1733.91,0,20.0,1,6,1,92,2,4,0
4823.69,3,13.0,1,0,1,67,2,3,0
3307.09,4,13.0,1,2,0,3,14,0,0
2720.14,1,6.0,0,5,0,24,9,4,0
639.62,2,12.0,1,5,1,12,4,1,0
1958.57,2,7.0,2,6,0,92,4,4,0
183.64,0,3.0,0,7,1,52,12,0,0
3809.62,1,10.0,0,3,3,97,7,0,0
818.07,1,12.0,1,6,1,114,5,0,0
2974.21,0,1.0,2,6,1,84,11,0,0
3498.46,2,22.0,0,7,0,88,3,0,0
1835.71,2,16.0,1,5,1,82,5,1,0
3164.8,1,3.0,0,1,2,86,5,1,0
3822.34,1,14.0,1,5,3,103,13,3,0
924.7,0,20.0,3,7,4,106,11,1,0
3006.3,2,22.0,1,1,3,23,10,4,0
3670.75,2,3.0,1,0,0,117,13,0,0
2524.1000000000004,0,23.0,0,6,1,24,12,4,0
2524.1000000000004,0,16.0,2,5,2,13,6,0,0
1434.15,4,22.0,1,1,4,66,13,4,0
4665.71,1,18.0,1,4,0,32,4,0,0
1790.45,1,20.0,2,2,2,90,4,2,0
542.96,1,7.0,1,3,1,109,14,3,1
418.22,3,3.0,3,7,2,23,13,4,0
906.57,3,14.0,2,2,0,27,7,3,0
641.92,0,1.0,0,3,3,94,9,0,0
2477.74,4,22.0,2,5,4,17,4,4,0
1741.02,3,19.0,0,4,3,17,7,1,0
4207.82,1,3.0,0,2,3,55,6,0,0
4405.99,4,11.0,0,3,2,50,4,4,0
2369.03,2,1.0,0,7,1,104,1,1,0
4443.19,0,12.0,0,7,1,38,11,4,0
2255.06,3,11.0,1,7,2,92,6,4,0
3211.6,4,14.0,1,4,4,45,12,0,0
816.86,3,19.0,2,1,2,53,8,4,0
267.65,3,3.0,1,7,0,60,3,0,0
804.63,0,9.0,1,0,3,80,1,0,0
1262.97,3,23.0,0,4,2,5,9,0,0
3756.15,0,8.0,3,4,4,114,2,4,0
871.66,0,7.0,0,1,1,26,4,4,0
657.62,2,12.0,0,0,0,115,4,0,0
2524.1000000000004,1,12.0,0,0,0,22,13,4,0
3445.57,2,3.0,0,3,2,76,10,0,0
2369.16,3,15.0,1,5,0,17,12,1,0
479.37,2,4.0,1,6,3,21,3,3,0
4259.7,4,23.0,2,0,4,23,2,3,0
545.75,2,22.0,2,7,0,89,10,4,0
3057.18,2,20.0,1,7,2,39,6,0,0
3340.04,2,1.0,1,1,4,38,1,4,0
2003.69,0,3.0,0,4,2,72,13,3,0
4556.53,1,20.0,0,7,0,104,8,3,0
258.25,2,4.0,0,1,4,2,2,3,0
4091.49,2,19.0,0,6,2,9,2,0,0
2771.2,1,14.0,1,5,1,87,4,0,0
3057.96,2,3.0,1,1,3,53,12,4,0
4934.19,1,8.0,1,1,1,90,7,0,0
2915.33,2,15.0,1,0,0,41,14,4,0
3986.15,2,16.0,2,5,4,75,7,0,0
771.89,4,13.0,0,4,1,114,7,4,0
4047.4,4,2.0,0,6,0,100,11,4,0
3806.56,4,1.0,0,0,0,4,7,1,0
4840.71,0,16.0,3,3,3,5,1,0,0
4678.87,3,21.0,0,2,4,37,1,0,0
1073.86,4,10.0,2,6,4,35,1,1,0
2327.34,3,9.0,1,6,1,75,14,0,0
4557.86,1,10.0,2,1,3,46,1,1,0
3205.62,3,20.0,3,2,2,2,11,4,0
2321.18,1,10.0,1,4,2,118,3,4,0
549.15,3,21.0,0,5,4,21,4,4,0
1762.03,1,3.0,0,5,2,26,1,4,0
3327.87,4,12.0,2,2,3,27,7,0,0
3885.69,4,5.0,2,2,2,88,14,4,0
2238.6,4,3.0,1,4,2,51,1,3,0
283.94,1,2.0,1,0,4,15,6,4,0
3167.7,0,8.0,0,5,4,95,8,1,0
4608.32,3,3.0,1,5,2,109,2,0,0
2484.57,1,16.0,1,0,2,6,2,4,0
4642.48,4,2.0,1,0,2,37,5,1,0
1773.73,3,16.0,1,6,0,108,2,4,0
4432.4,4,14.0,0,0,4,47,2,1,0
3932.77,0,3.0,0,1,3,107,5,4,0
4808.9,2,12.0,0,2,2,75,1,0,0
3956.15,4,3.0,2,3,4,29,12,4,0
1610.79,2,13.0,1,3,1,94,10,4,0
4503.33,0,19.0,1,0,2,13,5,4,0
3350.31,2,16.0,0,3,4,90,12,4,0
814.54,4,16.0,1,6,3,44,10,0,0
234.6,0,19.0,0,4,3,80,2,2,0
1832.4,3,14.0,0,0,3,15,2,0,0
3935.39,2,4.0,2,6,1,44,3,4,0
3092.98,2,18.0,1,6,2,94,6,4,0
2524.1000000000004,1,0.0,2,7,2,63,3,0,0
23.62,4,21.0,1,1,3,71,3,0,0
2180.33,4,19.0,1,5,0,2,12,3,0
792.83,2,18.0,3,4,4,17,1,3,0
2275.56,2,23.0,0,1,0,85,5,3,0
4958.89,2,12.0,3,0,0,81,11,4,0
4398.3,4,23.0,0,1,1,74,4,1,0
1556.6,1,20.0,2,3,4,103,6,4,1
2524.1000000000004,2,19.0,0,4,0,41,1,0,0
2512.97,4,2.0,2,2,1,52,14,0,0
654.58,4,21.0,2,0,4,20,14,4,0
2524.1000000000004,1,21.0,2,0,3,110,10,1,1
2128.75,1,10.0,2,5,0,108,2,0,0
2530.77,1,2.0,1,3,1,89,7,0,0
3239.76,3,11.0,1,3,0,75,8,0,0
961.76,3,17.0,2,4,0,8,2,0,0
1115.02,2,18.0,1,6,2,95,6,4,0
966.83,4,8.0,1,3,4,90,12,4,0
1925.41,1,15.0,0,6,4,30,14,4,0
1002.39,3,16.0,2,3,1,62,14,1,0
4632.35,2,12.0,1,1,4,68,11,0,0
3573.0,4,8.0,2,7,3,18,6,3,0
4489.69,1,12.0,1,1,3,58,9,4,0
4243.18,3,6.0,1,7,2,62,2,4,0
3517.24,3,10.0,0,0,4,36,4,0,0
1217.52,4,12.0,2,0,0,44,8,3,0
3078.52,3,3.0,2,5,2,64,10,1,0
935.56,4,8.0,1,5,0,77,7,2,0
666.72,1,19.0,2,7,1,42,1,4,0
